Entity,Year,Annual CO₂ emissions from coal (per capita)
Saint Kitts and Nevis,1966,0
Saint Kitts and Nevis,1967,0
Saint Kitts and Nevis,1968,0
Saint Kitts and Nevis,1969,0
Saint Kitts and Nevis,1970,0
Saint Kitts and Nevis,1971,0
Saint Kitts and Nevis,1972,0
Saint Kitts and Nevis,1973,0
Saint Kitts and Nevis,1974,0
Saint Kitts and Nevis,1975,0
Saint Kitts and Nevis,1976,0
Saint Kitts and Nevis,1977,0
Saint Kitts and Nevis,1978,0
Saint Kitts and Nevis,1979,0
Saint Kitts and Nevis,1980,0
Saint Pierre and Miquelon,1950,3.2518306
Saint Pierre and Miquelon,1951,4.021954
Saint Pierre and Miquelon,1952,7.160912
Saint Pierre and Miquelon,1953,5.505044
Saint Pierre and Miquelon,1954,6.2114854
Saint Pierre and Miquelon,1955,5.361204
Saint Pierre and Miquelon,1956,4.7761226
Saint Pierre and Miquelon,1957,6.214638
Saint Pierre and Miquelon,1958,6.1451516
Saint Pierre and Miquelon,1959,4.629563
Saint Pierre and Miquelon,1960,5.8437
Saint Pierre and Miquelon,1961,5.126524
Saint Pierre and Miquelon,1962,4.3757963
Saint Pierre and Miquelon,1963,5.042863
Saint Pierre and Miquelon,1964,4.599459
Saint Pierre and Miquelon,1965,3.4862037
Saint Pierre and Miquelon,1966,4.1222577
Saint Pierre and Miquelon,1967,4.0613337
Saint Pierre and Miquelon,1968,0.73406196
Saint Pierre and Miquelon,1969,2.367618
Saint Pierre and Miquelon,1970,1.2951573
Saint Pierre and Miquelon,1971,1.9136491
Saint Pierre and Miquelon,1972,0.6284734
Saint Pierre and Miquelon,1973,0.61839664
Saint Pierre and Miquelon,1974,0.61025983
Saint Pierre and Miquelon,1975,0.6055198
Saint Pierre and Miquelon,1976,0.5586207
Saint Pierre and Miquelon,1977,0
Saint Pierre and Miquelon,1978,0
Saint Pierre and Miquelon,1979,0
Saint Pierre and Miquelon,1980,0
Saint Pierre and Miquelon,1981,0
Saint Pierre and Miquelon,1982,0
Saint Pierre and Miquelon,1983,0
Saint Pierre and Miquelon,1984,0
Saint Pierre and Miquelon,1985,0
Saint Pierre and Miquelon,1986,0
Saint Pierre and Miquelon,1987,0
Saint Pierre and Miquelon,1988,0
Saint Pierre and Miquelon,1989,0
Samoa,1970,0
Samoa,1971,0
Samoa,1972,0
Samoa,1973,0
Samoa,1974,0
Samoa,1975,0
Samoa,1976,0
Samoa,1977,0
Samoa,1978,0
Samoa,1979,0
Samoa,1980,0
Samoa,1981,0
Samoa,1982,0
Samoa,1983,0
Samoa,1984,0
Samoa,1985,0
Samoa,1986,0
Samoa,1988,0
Samoa,1989,0
Saudi Arabia,1936,0
Saudi Arabia,1937,0
Saudi Arabia,1938,0
Saudi Arabia,1939,0
Saudi Arabia,1940,0
Saudi Arabia,1941,0
Saudi Arabia,1942,0
Saudi Arabia,1943,0
Saudi Arabia,1944,0
Saudi Arabia,1945,0
Saudi Arabia,1946,0
Saudi Arabia,1947,0
Saudi Arabia,1948,0
Saudi Arabia,1949,0
Saudi Arabia,1980,0
Saudi Arabia,1981,0
Saudi Arabia,1982,0
Saudi Arabia,1983,0
Saudi Arabia,1984,0
Saudi Arabia,1985,0
Saudi Arabia,1986,0
Saudi Arabia,1987,0
Saudi Arabia,1988,0
Saudi Arabia,1989,0
Saudi Arabia,1990,0
Saudi Arabia,1991,0.0021835447
Saudi Arabia,1992,0.0005951219
Saudi Arabia,1993,0.0042314646
Saudi Arabia,1994,0.0052988087
Saudi Arabia,1995,0.0037316643
Saudi Arabia,1996,0.0033509503
Saudi Arabia,1997,0.0042183804
Saudi Arabia,1998,0.0050214482
Saudi Arabia,1999,0.0038301263
Saudi Arabia,2000,0.000089011235
Saudi Arabia,2001,0.00030032735
Saudi Arabia,2002,0.0015805451
Saudi Arabia,2003,0.001525861
Saudi Arabia,2004,0.001826789
Saudi Arabia,2005,0.003421566
Saudi Arabia,2006,0.0017724849
Saudi Arabia,2007,0.002449447
Saudi Arabia,2008,0.0046504443
Saudi Arabia,2009,0.002781855
Saudi Arabia,2010,0.006756175
Saudi Arabia,2011,0.006512157
Saudi Arabia,2012,0.0071182405
Saudi Arabia,2013,0.008514093
Saudi Arabia,2014,0.008860641
Saudi Arabia,2015,0.008670007
Saudi Arabia,2016,0.012047215
Saudi Arabia,2017,0.017854357
Saudi Arabia,2018,0.015807183
Saudi Arabia,2019,0.016833466
Saudi Arabia,2020,0.013950797
Saudi Arabia,2021,0.016958334
Saudi Arabia,2022,0.016149908
Saudi Arabia,2023,0.015621227
Senegal,1949,0
Senegal,1950,0.03217687
Senegal,1951,0.052209746
Senegal,1952,0.048032567
Senegal,1953,0.016294781
Senegal,1954,0.017748848
Senegal,1955,0.00731096
Senegal,1956,0.009379921
Senegal,1957,0.00036811913
Senegal,2002,0.025905827
Senegal,2003,0.026295716
Senegal,2004,0.033716638
Senegal,2005,0.03293711
Senegal,2006,0.038869947
Senegal,2007,0.0600791
Senegal,2008,0.049567092
Senegal,2009,0.05999064
Senegal,2010,0.05335605
Senegal,2011,0.07269767
Senegal,2012,0.061385527
Senegal,2013,0.059353255
Senegal,2014,0.07767045
Senegal,2015,0.07883708
Senegal,2016,0.08017923
Senegal,2017,0.093050204
Senegal,2018,0.14205213
Senegal,2019,0.12767605
Senegal,2020,0.080310605
Senegal,2021,0.11464638
Senegal,2022,0.10282918
Senegal,2023,0.09478971
Serbia,1885,0.0068100314
Serbia,1890,0.019293688
Serbia,1891,0.022237618
Serbia,1892,0.024315583
Serbia,1893,0.04259544
Serbia,1894,0.080290325
Serbia,1895,0.07927539
Serbia,1896,0.08721868
Serbia,1897,0.06697984
Serbia,1898,0.100290276
Serbia,1899,0.11549898
Serbia,1900,0.15433854
Serbia,1901,0.16624765
Serbia,1902,0.1536536
Serbia,1903,0.16444172
Serbia,1904,0.17289227
Serbia,1905,0.18504374
Serbia,1906,0.21833493
Serbia,1907,0.21917738
Serbia,1908,0.23263265
Serbia,1909,0.23541223
Serbia,1910,0.22919428
Serbia,1911,0.24401547
Serbia,1912,0.24553801
Serbia,1913,0.6614758
Serbia,1919,0.4210523
Serbia,1920,0.54744685
Serbia,1921,0.57082564
Serbia,1922,0.8009831
Serbia,1923,0.85705954
Serbia,1924,0.8604152
Serbia,1925,0.92220646
Serbia,1926,0.8773067
Serbia,1927,0.9699951
Serbia,1928,1.0474635
Serbia,1929,1.1536034
Serbia,1930,1.0546293
Serbia,1931,0.93164974
Serbia,1932,0.83061093
Serbia,1933,0.7519055
Serbia,1934,0.7686837
Serbia,1935,0.7869739
Serbia,1936,0.75936663
Serbia,1937,0.8357238
Serbia,1938,0.7869528
Serbia,1939,0.8114347
Serbia,1940,0.9371283
Serbia,1943,0
Serbia,1944,0
Serbia,1945,0.42086312
Serbia,1946,0.8075077
Serbia,1947,1.0885886
Serbia,1948,1.2076116
Serbia,1949,1.3539878
Serbia,1950,1.2373792
Serbia,1951,1.159607
Serbia,1952,1.1604271
Serbia,1953,1.1162521
Serbia,1954,1.3258996
Serbia,1955,1.5059398
Serbia,1956,1.7075167
Serbia,1957,1.8196774
Serbia,1958,1.7669419
Serbia,1959,2.0020602
Serbia,1960,2.1539195
Serbia,1961,2.2407377
Serbia,1962,2.2628818
Serbia,1963,2.4814937
Serbia,1964,2.7714665
Serbia,1965,2.7621973
Serbia,1966,2.6568215
Serbia,1967,2.5457773
Serbia,1968,2.6164494
Serbia,1969,2.629543
Serbia,1970,3.398745
Serbia,1971,3.6819232
Serbia,1972,3.3925116
Serbia,1973,3.6800745
Serbia,1974,3.6989903
Serbia,1975,3.8989952
Serbia,1976,3.918253
Serbia,1977,3.6927621
Serbia,1978,3.9240057
Serbia,1979,4.148014
Serbia,1980,3.9811637
Serbia,1981,4.9292207
Serbia,1982,4.3053904
Serbia,1983,4.785314
Serbia,1984,5.1314387
Serbia,1985,5.2614694
Serbia,1986,5.421562
Serbia,1987,5.247416
Serbia,1988,5.3650556
Serbia,1989,5.382245
Serbia,1990,5.319624
Serbia,1991,3.362637
Serbia,1992,4.1719694
Serbia,1993,3.8966029
Serbia,1994,4.0007973
Serbia,1995,4.1800003
Serbia,1996,4.151652
Serbia,1997,4.249106
Serbia,1998,4.808788
Serbia,1999,3.5581245
Serbia,2000,4.617471
Serbia,2001,4.6654954
Serbia,2002,4.9076824
Serbia,2003,5.24949
Serbia,2004,5.461462
Serbia,2005,4.2311053
Serbia,2006,5.3340087
Serbia,2007,5.343969
Serbia,2008,4.7609534
Serbia,2009,4.238199
Serbia,2010,4.1670656
Serbia,2011,4.654092
Serbia,2012,4.111394
Serbia,2013,4.2999043
Serbia,2014,3.4073684
Serbia,2015,4.25896
Serbia,2016,4.359981
Serbia,2017,4.385649
Serbia,2018,4.217244
Serbia,2019,4.2493258
Serbia,2020,4.4920726
Serbia,2021,4.0172105
Serbia,2022,3.941021
Serbia,2023,3.7291753
Sierra Leone,1950,0.053137884
Sierra Leone,1951,0.018109119
Sierra Leone,1952,0.053692847
Sierra Leone,1953,0.042464398
Sierra Leone,1954,0.020386957
Sierra Leone,1955,0.038006596
Sierra Leone,1956,0.028998448
Sierra Leone,1957,0.0319889
Sierra Leone,1958,0.037212223
Sierra Leone,1959,0.019369788
Sierra Leone,1960,0.012922111
Sierra Leone,1961,0.012720957
Sierra Leone,1962,0.018771766
Sierra Leone,1963,0.0061521414
Sierra Leone,1964,0
Sierra Leone,1965,0.004452602
Sierra Leone,1970,0
Sierra Leone,1971,0
Sierra Leone,1972,0
Sierra Leone,1973,0
Sierra Leone,1974,0
Sierra Leone,1975,0
Sierra Leone,1976,0
Sierra Leone,1977,0
Sierra Leone,1978,0
Sierra Leone,1979,0
Sierra Leone,1980,0
Sierra Leone,1981,0
Sierra Leone,1982,0
Sierra Leone,1983,0
Sierra Leone,1984,0
Sierra Leone,1985,0
Sierra Leone,1986,0
Sierra Leone,1987,0
Sierra Leone,1988,0
Sierra Leone,1989,0
Sierra Leone,2002,0.0029480415
Sierra Leone,2003,0
Sierra Leone,2004,0
Singapore,1950,0.7477342
Singapore,1951,0.80873966
Singapore,1952,0.72765374
Singapore,1953,0.5556626
Singapore,1954,0.41893226
Singapore,1955,0.38511866
Singapore,1956,0.34295118
Singapore,1957,0.08775332
Singapore,1958,0.03384242
Singapore,1959,0.023370968
Singapore,1960,0.006770092
Singapore,1961,0.004386789
Singapore,1962,0.017054548
Singapore,1963,0.012396162
Singapore,1964,0.012069372
Singapore,1965,0.0058754734
Singapore,1966,0.0076786475
Singapore,1967,0.0037279606
Singapore,1968,0.010929296
Singapore,1969,0.0035708665
Singapore,1970,0.005255387
Singapore,1971,0.006887191
Singapore,1972,0.005078675
Singapore,1973,0.0066613792
Singapore,1974,0.008196582
Singapore,1975,0.0016151414
Singapore,1976,0.0047775744
Singapore,1977,0.006285958
Singapore,1978,0.0062085595
Singapore,1979,0.0015342362
Singapore,1980,0.004509546
Singapore,1981,0.0072359587
Singapore,1982,0.002788667
Singapore,1983,0.0040923594
Singapore,1984,0.008078855
Singapore,1985,0.016075863
Singapore,1986,0.009344704
Singapore,1987,0.014489372
Singapore,1988,0.01671859
Singapore,1989,0.014961942
Singapore,1990,0.02531589
Singapore,1991,0.014019098
Singapore,1992,0.020440971
Singapore,1993,0.022086306
Singapore,1994,0.02572872
Singapore,1995,0.0114058545
Singapore,1996,0
Singapore,1997,0
Singapore,1998,0
Singapore,1999,0
Singapore,2000,0
Singapore,2001,0
Singapore,2002,0
Singapore,2003,0.007968603
Singapore,2004,0.00965954
Singapore,2005,0.010299972
Singapore,2006,0.0066511403
Singapore,2007,0.011159759
Singapore,2008,0.006860364
Singapore,2009,0.0058994805
Singapore,2010,0.0101043545
Singapore,2011,0.006364041
Singapore,2012,0.02076419
Singapore,2013,0.21090358
Singapore,2014,0.30746484
Singapore,2015,0.31697434
Singapore,2016,0.32843685
Singapore,2017,0.689768
Singapore,2018,0.36481544
Singapore,2019,0.34768683
Singapore,2020,0.33185253
Singapore,2021,0.36005497
Singapore,2022,0.3158308
Singapore,2023,0.24988551
Sint Maarten (Dutch part),1950,0
Sint Maarten (Dutch part),1951,0
Sint Maarten (Dutch part),1952,0
Sint Maarten (Dutch part),1953,0
Sint Maarten (Dutch part),1954,0
Sint Maarten (Dutch part),1955,0
Sint Maarten (Dutch part),1956,0
Sint Maarten (Dutch part),1957,0
Sint Maarten (Dutch part),1958,0
Sint Maarten (Dutch part),1959,0
Sint Maarten (Dutch part),1960,0
Sint Maarten (Dutch part),1961,0
Sint Maarten (Dutch part),1962,0
Sint Maarten (Dutch part),1963,0
Sint Maarten (Dutch part),1964,0
Sint Maarten (Dutch part),1965,0
Sint Maarten (Dutch part),1966,0
Sint Maarten (Dutch part),1967,0
Sint Maarten (Dutch part),1968,0
Sint Maarten (Dutch part),1969,0
Sint Maarten (Dutch part),1970,0
Sint Maarten (Dutch part),1971,0
Sint Maarten (Dutch part),1972,0
Sint Maarten (Dutch part),1973,0
Sint Maarten (Dutch part),1974,0
Sint Maarten (Dutch part),1975,0
Sint Maarten (Dutch part),1976,0
Sint Maarten (Dutch part),1977,0
Sint Maarten (Dutch part),1978,0
Sint Maarten (Dutch part),1979,0
Sint Maarten (Dutch part),1980,0
Sint Maarten (Dutch part),1981,0
Sint Maarten (Dutch part),1982,0
Sint Maarten (Dutch part),1983,0
Sint Maarten (Dutch part),1984,0
Sint Maarten (Dutch part),1985,0
Sint Maarten (Dutch part),1986,0
Sint Maarten (Dutch part),1987,0
Sint Maarten (Dutch part),1988,0
Sint Maarten (Dutch part),1989,0
Sint Maarten (Dutch part),1990,0
Sint Maarten (Dutch part),1991,0
Sint Maarten (Dutch part),1992,0
Sint Maarten (Dutch part),1993,0
Sint Maarten (Dutch part),1994,0
Sint Maarten (Dutch part),1995,0
Sint Maarten (Dutch part),1996,0
Sint Maarten (Dutch part),1997,0
Sint Maarten (Dutch part),1998,0
Sint Maarten (Dutch part),1999,0
Sint Maarten (Dutch part),2000,0
Sint Maarten (Dutch part),2001,0
Sint Maarten (Dutch part),2002,0
Sint Maarten (Dutch part),2003,0
Sint Maarten (Dutch part),2004,0
Sint Maarten (Dutch part),2005,0
Sint Maarten (Dutch part),2006,0
Sint Maarten (Dutch part),2007,0
Sint Maarten (Dutch part),2008,0
Sint Maarten (Dutch part),2009,0
Sint Maarten (Dutch part),2010,0
Sint Maarten (Dutch part),2011,0
Slovakia,1860,0.026243053
Slovakia,1861,0.08596668
Slovakia,1862,0.14561602
Slovakia,1863,0.20483375
Slovakia,1864,0.26362228
Slovakia,1865,0.32198352
Slovakia,1866,0.37992054
Slovakia,1867,0.43708503
Slovakia,1868,0.49418092
Slovakia,1869,0.55085874
Slovakia,1870,0.6071216
Slovakia,1871,0.6629712
Slovakia,1872,0.7180656
Slovakia,1873,0.77309674
Slovakia,1874,0.8277216
Slovakia,1875,0.88194185
Slovakia,1876,1.5189995
Slovakia,1877,1.5902592
Slovakia,1878,1.6609854
Slovakia,1879,1.7785043
Slovakia,1880,1.8774287
Slovakia,1881,1.975617
Slovakia,1882,2.0129776
Slovakia,1883,2.1423404
Slovakia,1884,2.204819
Slovakia,1885,2.3065588
Slovakia,1886,2.4160447
Slovakia,1887,2.528623
Slovakia,1888,2.7004611
Slovakia,1889,2.8486912
Slovakia,1890,3.0354884
Slovakia,1891,3.135735
Slovakia,1892,3.1718142
Slovakia,1893,3.2305653
Slovakia,1894,3.2996597
Slovakia,1895,3.412245
Slovakia,1896,3.4835746
Slovakia,1897,3.6735358
Slovakia,1898,3.742067
Slovakia,1899,3.8253546
Slovakia,1900,3.7838655
Slovakia,1901,3.9394586
Slovakia,1902,3.977751
Slovakia,1903,4.037873
Slovakia,1904,4.062553
Slovakia,1905,4.1670494
Slovakia,1906,4.3358855
Slovakia,1907,4.5404553
Slovakia,1908,4.607488
Slovakia,1909,4.562859
Slovakia,1910,4.498989
Slovakia,1911,4.539561
Slovakia,1912,4.812733
Slovakia,1913,5.0159035
Slovakia,1914,4.555386
Slovakia,1915,4.528497
Slovakia,1916,4.802113
Slovakia,1917,4.497528
Slovakia,1918,3.8202765
Slovakia,1919,3.5960512
Slovakia,1920,3.5524027
Slovakia,1921,3.3972006
Slovakia,1922,3.0189352
Slovakia,1923,3.1819887
Slovakia,1924,3.8920405
Slovakia,1925,3.6444252
Slovakia,1926,3.682446
Slovakia,1927,3.939459
Slovakia,1928,4.1335883
Slovakia,1929,4.606806
Slovakia,1930,3.9430237
Slovakia,1931,3.6863194
Slovakia,1932,3.1980681
Slovakia,1933,2.9232225
Slovakia,1934,2.903341
Slovakia,1935,2.9779022
Slovakia,1936,3.2230122
Slovakia,1937,3.8855362
Slovakia,1938,4.5417128
Slovakia,1939,4.9529347
Slovakia,1940,5.566017
Slovakia,1941,5.5743456
Slovakia,1942,5.9912457
Slovakia,1943,6.5918345
Slovakia,1944,6.2848415
Slovakia,1945,3.3236816
Slovakia,1946,4.057055
Slovakia,1947,4.562154
Slovakia,1948,4.902142
Slovakia,1949,5.1204634
Slovakia,1950,5.036189
Slovakia,1951,5.275452
Slovakia,1952,5.5048666
Slovakia,1953,5.5888176
Slovakia,1954,5.8252788
Slovakia,1955,5.9272623
Slovakia,1956,6.215488
Slovakia,1957,6.185323
Slovakia,1958,6.5599713
Slovakia,1959,6.308205
Slovakia,1960,6.5706205
Slovakia,1961,6.9599347
Slovakia,1962,7.271512
Slovakia,1963,7.6100388
Slovakia,1964,7.6772494
Slovakia,1965,7.3228464
Slovakia,1966,7.116216
Slovakia,1967,6.758819
Slovakia,1968,6.979701
Slovakia,1969,7.1416817
Slovakia,1970,7.976009
Slovakia,1971,8.049184
Slovakia,1972,7.8156633
Slovakia,1973,7.4398274
Slovakia,1974,7.248525
Slovakia,1975,7.3207593
Slovakia,1976,7.391152
Slovakia,1977,7.307212
Slovakia,1978,7.409115
Slovakia,1979,6.965884
Slovakia,1980,6.917981
Slovakia,1981,6.954537
Slovakia,1982,6.898839
Slovakia,1983,6.9454446
Slovakia,1984,6.982317
Slovakia,1985,6.803404
Slovakia,1986,6.843431
Slovakia,1987,6.675186
Slovakia,1988,6.5996523
Slovakia,1989,6.1714025
Slovakia,1990,6.3785124
Slovakia,1991,5.4585238
Slovakia,1992,4.868041
Slovakia,1993,4.627684
Slovakia,1994,4.152523
Slovakia,1995,3.9844115
Slovakia,1996,3.8652785
Slovakia,1997,3.8121157
Slovakia,1998,3.5598166
Slovakia,1999,3.4110298
Slovakia,2000,3.2880273
Slovakia,2001,3.4054399
Slovakia,2002,3.3267128
Slovakia,2003,3.5002673
Slovakia,2004,3.509033
Slovakia,2005,3.2791722
Slovakia,2006,3.46755
Slovakia,2007,3.2412937
Slovakia,2008,3.1470048
Slovakia,2009,2.9542036
Slovakia,2010,2.9572802
Slovakia,2011,2.999369
Slovakia,2012,2.6755366
Slovakia,2013,2.6158714
Slovakia,2014,2.578995
Slovakia,2015,2.545376
Slovakia,2016,2.524446
Slovakia,2017,2.6046844
Slovakia,2018,2.589521
Slovakia,2019,2.1418273
Slovakia,2020,1.8063669
Slovakia,2021,2.2187793
Slovakia,2022,1.8135244
Slovakia,2023,1.717719
Slovenia,1885,0.0045346525
Slovenia,1890,0.013034215
Slovenia,1891,0.0150770275
Slovenia,1892,0.016550483
Slovenia,1893,0.02911339
Slovenia,1894,0.055105772
Slovenia,1895,0.054636247
Slovenia,1896,0.060361743
Slovenia,1897,0.046548545
Slovenia,1898,0.06998776
Slovenia,1899,0.08095706
Slovenia,1900,0.10868487
Slovenia,1901,0.11764513
Slovenia,1902,0.10929115
Slovenia,1903,0.11759286
Slovenia,1904,0.1242995
Slovenia,1905,0.13374902
Slovenia,1906,0.15865831
Slovenia,1907,0.16012362
Slovenia,1908,0.17086506
Slovenia,1909,0.1740249
Slovenia,1910,0.17071171
Slovenia,1911,0.18332472
Slovenia,1912,0.18626167
Slovenia,1913,0.50718784
Slovenia,1919,0.34521624
Slovenia,1920,0.45431158
Slovenia,1921,0.47948167
Slovenia,1922,0.6412901
Slovenia,1923,0.699219
Slovenia,1924,0.71020555
Slovenia,1925,0.7609006
Slovenia,1926,0.7255382
Slovenia,1927,0.8091724
Slovenia,1928,0.8512863
Slovenia,1929,0.9906116
Slovenia,1930,0.8887212
Slovenia,1931,0.791825
Slovenia,1932,0.69825774
Slovenia,1933,0.6392159
Slovenia,1934,0.6679578
Slovenia,1935,0.6950689
Slovenia,1936,0.66799676
Slovenia,1937,0.7607551
Slovenia,1938,0.7783281
Slovenia,1939,0.81622034
Slovenia,1940,0.990145
Slovenia,1943,0
Slovenia,1944,0
Slovenia,1945,0.4570912
Slovenia,1946,0.88262326
Slovenia,1947,1.1854745
Slovenia,1948,1.339905
Slovenia,1949,1.5128217
Slovenia,1950,1.2352772
Slovenia,1951,1.1528969
Slovenia,1952,1.1876816
Slovenia,1953,1.0701827
Slovenia,1954,1.2935016
Slovenia,1955,1.493334
Slovenia,1956,1.7034415
Slovenia,1957,1.7895713
Slovenia,1958,1.7220128
Slovenia,1959,1.9413824
Slovenia,1960,2.058774
Slovenia,1961,2.1602025
Slovenia,1962,2.1473732
Slovenia,1963,2.3292835
Slovenia,1964,2.5678413
Slovenia,1965,2.423564
Slovenia,1966,2.215644
Slovenia,1967,1.9226593
Slovenia,1968,1.8680472
Slovenia,1969,1.8145624
Slovenia,1970,2.3202257
Slovenia,1971,2.5861707
Slovenia,1972,2.4026182
Slovenia,1973,2.2061687
Slovenia,1974,2.253417
Slovenia,1975,2.4282687
Slovenia,1976,2.3682344
Slovenia,1977,2.1741302
Slovenia,1978,2.163827
Slovenia,1979,2.2255108
Slovenia,1980,2.1409726
Slovenia,1981,3.1966834
Slovenia,1982,2.6603954
Slovenia,1983,3.0811553
Slovenia,1984,3.4322007
Slovenia,1985,3.5368626
Slovenia,1986,3.5224679
Slovenia,1987,3.3345475
Slovenia,1988,3.1102679
Slovenia,1989,3.1511893
Slovenia,1990,3.567314
Slovenia,1991,3.1810513
Slovenia,1992,3.41617
Slovenia,1993,3.162314
Slovenia,1994,3.00016
Slovenia,1995,3.0533254
Slovenia,1996,2.813897
Slovenia,1997,3.0345178
Slovenia,1998,3.1214561
Slovenia,1999,2.807677
Slovenia,2000,2.9288273
Slovenia,2001,3.260748
Slovenia,2002,3.4632921
Slovenia,2003,3.2543135
Slovenia,2004,3.3537996
Slovenia,2005,3.3303952
Slovenia,2006,3.343082
Slovenia,2007,3.4462514
Slovenia,2008,3.2985013
Slovenia,2009,3.0168657
Slovenia,2010,3.0732338
Slovenia,2011,3.0879111
Slovenia,2012,2.9182928
Slovenia,2013,2.7915113
Slovenia,2014,2.1887796
Slovenia,2015,2.240513
Slovenia,2016,2.4080458
Slovenia,2017,2.3791146
Slovenia,2018,2.3156
Slovenia,2019,2.174513
Slovenia,2020,2.0886161
Slovenia,2021,1.8879647
Slovenia,2022,1.5637779
Slovenia,2023,1.3922017
South Africa,1884,0.0050736433
South Africa,1885,0.008365839
South Africa,1886,0.010759545
South Africa,1887,0.01064474
South Africa,1888,0.017821977
South Africa,1889,0.028852092
South Africa,1890,0.064224645
South Africa,1891,0.06353949
South Africa,1892,0.10166516
South Africa,1893,0.3769856
South Africa,1894,0.5043756
South Africa,1895,0.68461627
South Africa,1896,0.8639288
South Africa,1897,0.9591635
South Africa,1898,1.2014496
South Africa,1899,1.0828559
South Africa,1900,0.4512719
South Africa,1901,0.7461658
South Africa,1902,1.0945115
South Africa,1903,1.4374822
South Africa,1904,1.5922661
South Africa,1905,1.7904944
South Africa,1906,2.0124688
South Africa,1907,2.1834621
South Africa,1908,2.2070045
South Africa,1909,2.498554
South Africa,1910,2.7863219
South Africa,1911,2.6380436
South Africa,1912,2.7556145
South Africa,1913,2.9671652
South Africa,1914,2.8303142
South Africa,1915,2.8018916
South Africa,1916,3.2490325
South Africa,1917,3.4212754
South Africa,1918,3.2077305
South Africa,1919,3.2852855
South Africa,1920,3.580643
South Africa,1921,3.4797127
South Africa,1922,2.9246798
South Africa,1923,3.4767804
South Africa,1924,3.576961
South Africa,1925,3.6516728
South Africa,1926,3.7589078
South Africa,1927,3.576474
South Africa,1928,3.5102365
South Africa,1929,3.5508454
South Africa,1930,3.266413
South Africa,1931,2.8492157
South Africa,1932,2.5463
South Africa,1933,2.695579
South Africa,1934,3.007129
South Africa,1935,3.2808032
